patent_id,inventor_sequence,inventor_id,disambig_inventor_name_first,disambig_inventor_name_last,male_flag,attribution_status,location_id
7672852,1,fl:da_ln:fong-6,David,Fong,1.0,1,5836da24-16c8-11ed-9b5f-1234bde3cd05
9256216,1,fl:vl_ln:repyevsky-1,Vladimir Viktorovich,Repyevsky,1.0,1,4e41129c-16c8-11ed-9b5f-1234bde3cd05
9925528,1,fl:pa_ln:gormisky-1,Paul,Gormisky,1.0,1,0738cdcc-16c8-11ed-9b5f-1234bde3cd05
10597052,1,fl:br_ln:lawry-1,Brian Douglas,Lawry,1.0,1,fb3e86a9-16c7-11ed-9b5f-1234bde3cd05
7632945,1,fl:yo_ln:takahashi-59,Yoshimi,Takahashi,0.0,1,9da844e8-16c8-11ed-9b5f-1234bde3cd05
4256139,0,fl:ad_ln:huperz-1,Adalbert,Huperz,1.0,1,137b17b4-16c8-11ed-9b5f-1234bde3cd05
D908486,3,fl:jo_ln:richards-4,Jonathan P.,Richards,1.0,1,0e225de7-16c8-11ed-9b5f-1234bde3cd05
5872273,3,fl:no_ln:sayo-1,Noburo,Sayo,,99,22028560-16c8-11ed-9b5f-1234bde3cd05
6163056,0,fl:hi_ln:maekawa-24,Hisayuki,Maekawa,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
10162223,0,fl:yu_ln:fan-88,Yuguang,Fan,,99,3b444e27-16c8-11ed-9b5f-1234bde3cd05
5836371,0,fl:wi_ln:kump-2,William H.,Kump,1.0,1,aa002d8b-16c8-11ed-9b5f-1234bde3cd05
4691709,0,fl:do_ln:cohen-8,Donald M.,Cohen,1.0,1,c3f6661c-16c7-11ed-9b5f-1234bde3cd05
9649367,0,fl:pa_ln:casey-8,Patrick J.,Casey,,99,a11cc52b-16c8-11ed-9b5f-1234bde3cd05
9132611,0,fl:ka_ln:takeuchi-19,Kazumasa,Takeuchi,,99,a1396b9d-16c8-11ed-9b5f-1234bde3cd05
10334972,0,fl:vi_ln:servutas-1,Vitali,Servutas,1.0,1,1d3eae9b-16c8-11ed-9b5f-1234bde3cd05
10430722,1,fl:ja_ln:murdock-3,James W.,"Murdock, IV",1.0,1,0950fd31-16c8-11ed-9b5f-1234bde3cd05
10210262,1,fl:ra_ln:mukherjee-14,Rajyashree,Mukherjee,1.0,1,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
6879854,3,fl:ro_ln:allman-2,Robert C.,Allman,1.0,1,07e4e068-16c8-11ed-9b5f-1234bde3cd05
6080399,0,fl:th_ln:gajewski-2,Thomas F.,Gajewski,1.0,1,e1c05366-16c7-11ed-9b5f-1234bde3cd05
11001428,0,fl:za_ln:borg-1,Zakary James,Borg,1.0,1,a63fda2a-16c8-11ed-9b5f-1234bde3cd05
10494064,1,fl:jo_ln:beck-24,John Williams,"Beck, III",1.0,1,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
3956330,1,fl:wi_ln:barringer-1,William,Barringer,1.0,1,0bf8a94d-16c8-11ed-9b5f-1234bde3cd05
10330595,0,fl:li_ln:pang-10,Lin,Pang,0.0,1,1893009c-16c8-11ed-9b5f-1234bde3cd05
10180026,1,fl:jo_ln:kinas-1,Jonathan,Kinas,1.0,1,f5273f29-16c7-11ed-9b5f-1234bde3cd05
6763490,0,fl:al_ln:krech-1,Alan S.,"Krech, Jr.",1.0,1,8f94a78e-16c8-11ed-9b5f-1234bde3cd05
10965557,5,fl:ma_ln:maeda-10,Manabu,Maeda,,98,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
D754283,2,fl:le_ln:rubin-1,Leila M.,Rubin,1.0,1,92237ca2-16c8-11ed-9b5f-1234bde3cd05
6847531,0,fl:pa_ln:bixel-1,Paul S.,Bixel,1.0,1,f7cd0e1b-16c7-11ed-9b5f-1234bde3cd05
8414382,2,fl:jo_ln:hilbert-1,John,Hilbert,1.0,1,c39cff99-16c7-11ed-9b5f-1234bde3cd05
4363381,0,fl:jo_ln:bittar-1,Joseph,Bittar,1.0,1,09776eb1-16c8-11ed-9b5f-1234bde3cd05
6468406,0,tzdvgwrkeo2cgbcan42uh3f5j,Martijn Marcus Gabriël,Antonisse,1.0,1,599b30d0-16c8-11ed-9b5f-1234bde3cd05
5887247,3,fl:an_ln:tombeur-2,Antoon Marie Henrie,Tombeur,1.0,1,789bce50-16c8-11ed-9b5f-1234bde3cd05
10319263,4,fl:ky_ln:choi-30,Kyung Min,Choi,,98,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
11442947,1,fl:ya_ln:deng-11,Yangchun,Deng,,98,34e9bb01-16c8-11ed-9b5f-1234bde3cd05
11337026,1,fl:ka_ln:wu-44,Kai,Wu,1.0,1,8801128f-16c8-11ed-9b5f-1234bde3cd05
D680687,0,fl:ni_ln:drought-1,Nick,Drought,1.0,1,21057cd0-16c8-11ed-9b5f-1234bde3cd05
5062054,3,fl:ch_ln:iwasaki-3,Chie,Iwasaki,0.0,1,ccb59e1c-16c7-11ed-9b5f-1234bde3cd05
5688354,0,fl:ky_ln:ko-11,Kyoun-hee,Ko,,99,1972c404-16c8-11ed-9b5f-1234bde3cd05
7802757,1,fl:na_ln:youssef-4,Nashed,Youssef,,99,f8bc137b-16c7-11ed-9b5f-1234bde3cd05
4951467,1,fl:je_ln:soper-2,Jesse S.,Soper,1.0,1,f7a73ba2-16c7-11ed-9b5f-1234bde3cd05
D897518,0,fl:yo_ln:aoki-38,Yoichi,Aoki,1.0,1,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
11214999,0,fl:ru_ln:wong-1,Ruey-Jin,Wong,0.0,1,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
6627917,5,fl:ja_ln:may-29,James,May,1.0,1,c1da8aeb-16c7-11ed-9b5f-1234bde3cd05
8525085,2,fl:da_ln:cohn-9,Daniel R.,Cohn,1.0,1,099466fc-16c8-11ed-9b5f-1234bde3cd05
5876273,4,fl:ho_ln:yasuda-1,Hozumi,Yasuda,0.0,1,2202d346-16c8-11ed-9b5f-1234bde3cd05
D928097,2,fl:yu_ln:nakamura-37,Yuichiro,Nakamura,,98,42f90495-16c8-11ed-9b5f-1234bde3cd05
10965473,1,fl:da_ln:seed-1,Dale N.,Seed,1.0,1,8f1c01d1-16c8-11ed-9b5f-1234bde3cd05
9657112,0,fl:ko_ln:takamura-10,Koichi,Takamura,1.0,1,bd07b3c8-16c7-11ed-9b5f-1234bde3cd05
4267304,1,fl:br_ln:griffin-13,Brian P.,Griffin,1.0,1,3c7e3fe5-16c8-11ed-9b5f-1234bde3cd05
8559094,4,fl:mi_ln:lee-57,Mi-Hyun,Lee,0.0,1,755a6338-16c8-11ed-9b5f-1234bde3cd05
9037022,5,fl:ju_ln:fujita-4,Junpei,Fujita,,99,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7618710,2,fl:ki_ln:dockus-1,Kimberly A.,Dockus,0.0,1,e08ba93d-16c7-11ed-9b5f-1234bde3cd05
5444862,0,fl:ku_ln:hibino-2,Kunio,Hibino,1.0,1,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
8478903,1,fl:ri_ln:greer-6,Richard E.,Greer,1.0,1,df2886b4-16c7-11ed-9b5f-1234bde3cd05
6359520,0,fl:ga_ln:frazier-2,Gary A.,Frazier,1.0,1,dbb5f090-16c7-11ed-9b5f-1234bde3cd05
8234744,3,fl:sv_ln:beutner-1,Sven,Beutner,1.0,1,4e24b47c-16c8-11ed-9b5f-1234bde3cd05
D872756,0,fl:an_ln:howell-2,Andrew John,Howell,1.0,1,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
4612787,0,fl:ku_ln:prunbauer-1,Kurt,Prunbauer,1.0,1,8f5cf9b9-16c8-11ed-9b5f-1234bde3cd05
9214396,1,fl:ja_ln:hoentschel-1,Jan,Hoentschel,1.0,1,20e75b5c-16c8-11ed-9b5f-1234bde3cd05
7458832,0,fl:ta_ln:shibata-45,Takahiro,Shibata,1.0,1,9355460c-16c8-11ed-9b5f-1234bde3cd05
7919876,0,fl:yu_ln:cheng-167,Yu-Chih,Cheng,,98,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
6898498,2,fl:jo_ln:dalum-1,Joseph Thomas,Dalum,1.0,1,e6ac6583-16c7-11ed-9b5f-1234bde3cd05
8532583,1,fl:ni_ln:kearney-1,Niall Kevin,Kearney,1.0,1,84aad3d9-16c8-11ed-9b5f-1234bde3cd05
7107326,2,fl:ja_ln:kulkarni-6,Jaideep,Kulkarni,1.0,1,e5e40109-16c7-11ed-9b5f-1234bde3cd05
10536526,1,fl:la_ln:clawson-2,Laurence A.,Clawson,1.0,1,c699a4cf-16c7-11ed-9b5f-1234bde3cd05
4908937,0,fl:je_ln:gloton-1,Jean-Pierre,Gloton,1.0,1,44dcb51d-16c8-11ed-9b5f-1234bde3cd05
7195423,4,fl:ca_ln:kieranen-2,Carl B.,Kieranen,1.0,1,e423617b-16c7-11ed-9b5f-1234bde3cd05
9595543,2,fl:ky_ln:yoon-30,KyeuSang,Yoon,0.0,1,75436e0d-16c8-11ed-9b5f-1234bde3cd05
10970144,2,fl:ma_ln:mathur-3,Manish,Mathur,,99,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7789135,0,fl:ro_ln:turley-3,Rocky A.,Turley,1.0,1,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
8866446,0,fl:ka_ln:furuta-11,Kazuhito,Furuta,1.0,1,8bf1423e-16c8-11ed-9b5f-1234bde3cd05
8339444,0,fl:jo_ln:schultz-13,John C.,Schultz,1.0,1,ccee0aeb-16c7-11ed-9b5f-1234bde3cd05
10809291,2,fl:ma_ln:horn-9,Matthias,Horn,0.0,1,91c69e80-16c8-11ed-9b5f-1234bde3cd05
9471941,3,fl:dm_ln:semenov-3,Dmytro,Semenov,1.0,1,13f05eea-16c8-11ed-9b5f-1234bde3cd05
D430409,0,fl:sa_ln:lewis-2,Sally Sirkin,Lewis,0.0,1,c3248700-16c7-11ed-9b5f-1234bde3cd05
9064650,1,fl:st_ln:delozier-1,Steven,DeLozier,1.0,1,db9fa2c2-16c7-11ed-9b5f-1234bde3cd05
D733145,1,fl:yi_ln:lin-68,Yi-Ting,Lin,1.0,1,90eaa921-16c8-11ed-9b5f-1234bde3cd05
6044167,4,fl:ja_ln:jeong-13,Jae-Woo,Jeong,,99,7514dba4-16c8-11ed-9b5f-1234bde3cd05
6332277,1,fl:ti_ln:mika-3,Timothy D.,Mika,1.0,1,c0c3b9aa-16c7-11ed-9b5f-1234bde3cd05
4796430,0,fl:st_ln:malaker-1,Stephen F.,Malaker,1.0,1,0cd23a4a-16c8-11ed-9b5f-1234bde3cd05
4826728,2,fl:je_ln:trippe-1,Jerry C.,Trippe,1.0,1,056b4d2f-16c8-11ed-9b5f-1234bde3cd05
10029110,2,fl:ri_ln:rattanni-1,Richard A.,Rattanni,1.0,1,03507ba4-16c8-11ed-9b5f-1234bde3cd05
10363922,3,fl:sh_ln:sonoda-7,Shingo,Sonoda,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
11047650,0,fl:dr_ln:haven-1,Drew,Haven,1.0,1,0ab1f234-16c8-11ed-9b5f-1234bde3cd05
6691954,0,fl:ro_ln:harrington-7,Ross Davis,Harrington,1.0,1,5be5c2e6-16c8-11ed-9b5f-1234bde3cd05
4475040,0,fl:ko_ln:matsumoto-33,Koichi,Matsumoto,1.0,1,881ecc4c-16c8-11ed-9b5f-1234bde3cd05
10684420,3,fl:gr_ln:favalora-1,Gregg E.,Favalora,1.0,1,6f044ab8-16c8-11ed-9b5f-1234bde3cd05
8283236,0,fl:du_ln:goodner-1,Duane M.,Goodner,1.0,1,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
10163991,2,fl:su_ln:lee-379,Sunhee,Lee,1.0,1,755a6338-16c8-11ed-9b5f-1234bde3cd05
4682466,2,fl:fa_ln:lancerotto-1,Fabio,Lancerotto,1.0,1,9377f226-16c8-11ed-9b5f-1234bde3cd05
4287108,1,fl:le_ln:morbitzer-1,Leo,Morbitzer,1.0,1,2103642c-16c8-11ed-9b5f-1234bde3cd05
8160741,0,fl:no_ln:shoenfeld-1,Norman A.,Shoenfeld,1.0,1,0bf8c89d-16c8-11ed-9b5f-1234bde3cd05
D800674,1,fl:ja_ln:hunskjr-1,Jan,Hunskjær,1.0,1,247f4052-16c8-11ed-9b5f-1234bde3cd05
8540400,0,fl:mi_ln:jakobsen-3,Michael Linde,Jakobsen,1.0,1,2119b6bf-16c8-11ed-9b5f-1234bde3cd05
6922031,5,fl:ra_ln:somnay-1,Rajesh J.,Somnay,1.0,1,f442979f-16c7-11ed-9b5f-1234bde3cd05
9205371,3,fl:hy_ln:timken-1,Hye Hyung,Timken,0.0,1,c699b0b6-16c7-11ed-9b5f-1234bde3cd05
D830705,0,fl:mi_ln:rosswog-1,Michael A,Rosswog,1.0,1,696f80f0-16c8-11ed-9b5f-1234bde3cd05
D551739,0,fl:na_ln:shinmura-3,Naohisa,Shinmura,1.0,1,77c51844-16c8-11ed-9b5f-1234bde3cd05
8358529,0,fl:la_ln:schloss-1,Lawrence,Schloss,1.0,1,a26e22db-16c8-11ed-9b5f-1234bde3cd05
8005006,2,fl:ru_ln:elsner-1,Russell Mark,Elsner,1.0,1,fbad4255-16c7-11ed-9b5f-1234bde3cd05
4087611,2,fl:ba_ln:singh-9,Balwant,Singh,1.0,1,0cd1998f-16c8-11ed-9b5f-1234bde3cd05
D906744,1,fl:fi_ln:liu-1,Fibro Tsu Kun,Liu,1.0,1,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
10505758,1,fl:na_ln:almalki-1,Nazih,Almalki,1.0,1,39e04522-16c8-11ed-9b5f-1234bde3cd05
8823375,1,fl:aj_ln:shankaranarayanan-1,Ajit,Shankaranarayanan,1.0,1,1416ed85-16c8-11ed-9b5f-1234bde3cd05
10106574,5,fl:to_ln:siu-1,Tony,Siu,1.0,1,0bfb9733-16c8-11ed-9b5f-1234bde3cd05
6669823,0,fl:ha_ln:sarkas-1,Harry W.,Sarkas,1.0,1,e223fa34-16c7-11ed-9b5f-1234bde3cd05
9786270,1,fl:ha_ln:sak-1,Hasim,Sak,1.0,1,92237ca2-16c8-11ed-9b5f-1234bde3cd05
D478696,2,fl:zh_ln:chen-83,Zhiyong,Chen,1.0,1,2326758f-16c8-11ed-9b5f-1234bde3cd05
10792517,1,fl:sc_ln:penfold-1,Scott,Penfold,1.0,1,0712f582-16c8-11ed-9b5f-1234bde3cd05
8368035,1,fl:al_ln:nelson-17,Alan C.,Nelson,1.0,1,c6929fc0-16c7-11ed-9b5f-1234bde3cd05
8415977,0,fl:ma_ln:oda-21,Masato,Oda,0.0,1,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7180708,1,fl:mi_ln:weng-24,Ming-Chih,Weng,1.0,1,15c69712-16c8-11ed-9b5f-1234bde3cd05
6909422,2,fl:ma_ln:nakase-2,Masaki,Nakase,1.0,1,a11b8c44-16c8-11ed-9b5f-1234bde3cd05
10757155,3,fl:ba_ln:rajasekar-1,Badri,Rajasekar,1.0,1,4affd925-16c8-11ed-9b5f-1234bde3cd05
4394824,0,fl:hi_ln:kanda-16,Hiroshi,Kanda,1.0,1,a4210d3c-16c8-11ed-9b5f-1234bde3cd05
D315748,2,fl:ed_ln:mahoney-2,Edward,Mahoney,1.0,1,c1efa15e-16c7-11ed-9b5f-1234bde3cd05
4973430,0,fl:ja_ln:rivers-5,Jacob B.,"Rivers, Jr.",1.0,1,1b09c539-16c8-11ed-9b5f-1234bde3cd05
8414876,0,fl:sc_ln:mellis-1,Scott,Mellis,1.0,1,0ac6d5d6-16c8-11ed-9b5f-1234bde3cd05
10101878,4,fl:ye_ln:grabar-1,Yekaterina,Grabar,0.0,1,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
11219426,5,fl:yo_ln:yin-2,Yong,Yin,,98,34ea3191-16c8-11ed-9b5f-1234bde3cd05
4857947,4,fl:da_ln:tsukahara-4,Daiki,Tsukahara,,99,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
6545295,0,fl:jo_ln:batey-1,John,Batey,1.0,1,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
4280659,2,fl:ge_ln:muntean-1,George L.,Muntean,1.0,1,e1d4ebae-16c7-11ed-9b5f-1234bde3cd05
9696395,2,fl:ja_ln:yi-8,Jae-mock,Yi,1.0,1,755a2aab-16c8-11ed-9b5f-1234bde3cd05
10905547,3,fl:ma_ln:flowers-4,Matthew Braden,Flowers,1.0,1,b7fdc2c4-16c7-11ed-9b5f-1234bde3cd05
10698894,2,fl:ma_ln:saroufim-1,Mark,SAROUFIM,1.0,1,5836da24-16c8-11ed-9b5f-1234bde3cd05
9178778,3,fl:me_ln:balasaygun-1,Mehmet C.,Balasaygun,1.0,1,0c0897ea-16c8-11ed-9b5f-1234bde3cd05
10168491,5,fl:ka_ln:barnes-2,Kathleen M.,Barnes,0.0,1,c19293f3-16c7-11ed-9b5f-1234bde3cd05
11201515,7,fl:ta_ln:furuno-7,Takayuki,Furuno,1.0,1,69675d51-16c8-11ed-9b5f-1234bde3cd05
8455313,7,fl:te_ln:yamashita-7,Tenko,Yamashita,1.0,1,05db232c-16c8-11ed-9b5f-1234bde3cd05
10825359,3,fl:ra_ln:eljawahri-1,Raed Essa,EL-Jawahri,1.0,1,4ce21405-16c8-11ed-9b5f-1234bde3cd05
5263326,2,fl:br_ln:keogh-4,Brian,Keogh,1.0,1,6aa02d92-16c8-11ed-9b5f-1234bde3cd05
5865520,0,fl:ma_ln:kavanagh-3,Martin,Kavanagh,1.0,1,551fcc08-16c8-11ed-9b5f-1234bde3cd05
6021842,0,g514tmwpcf87wpoa8gto1xzgi,Dieter,Bulhoff,1.0,1,337c4307-16c8-11ed-9b5f-1234bde3cd05
7540424,2,fl:ti_ln:good-1,Timothy,Good,1.0,1,05de0b83-16c8-11ed-9b5f-1234bde3cd05
4970576,0,fl:ar_ln:neidig-1,Arno,Neidig,1.0,1,9db6aa06-16c8-11ed-9b5f-1234bde3cd05
6050164,0,fl:ri_ln:kuchta-1,Richard,Kuchta,1.0,1,01b1e44d-16c8-11ed-9b5f-1234bde3cd05
4808902,1,fl:ak_ln:kuroiwa-2,Akihiko,Kuroiwa,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
6260594,0,fl:ma_ln:bonko-1,Mark Leonard,Bonko,1.0,1,f058666f-16c7-11ed-9b5f-1234bde3cd05
7465366,2,fl:ho_ln:kingsford-1,Howard A.,Kingsford,1.0,1,0c2ff56d-16c8-11ed-9b5f-1234bde3cd05
D570779,3,fl:pe_ln:olschewski-1,Peter,Olschewski,1.0,1,11a568b0-16c8-11ed-9b5f-1234bde3cd05
6578157,2,fl:ja_ln:howarth-6,James,Howarth,1.0,1,c59ab6b0-16c7-11ed-9b5f-1234bde3cd05
5505180,1,fl:mi_ln:tinskey-1,Michael Robert,Tinskey,1.0,1,ec48728a-16c7-11ed-9b5f-1234bde3cd05
D870563,1,fl:be_ln:dadon-1,Benny,Dadon,1.0,1,c3f6661c-16c7-11ed-9b5f-1234bde3cd05
4958920,1,fl:be_ln:faltermeier-1,Bernd,Faltermeier,1.0,1,2acda6af-16c8-11ed-9b5f-1234bde3cd05
10273836,6,fl:to_ln:sakakibara-7,Toru,Sakakibara,1.0,1,8bf15d99-16c8-11ed-9b5f-1234bde3cd05
9884207,2,fl:au_ln:chen-2,Augustine Ei-Fong,Chen,,99,907f3ef5-16c8-11ed-9b5f-1234bde3cd05
10942515,1,fl:gr_ln:highland-1,Gregory S.,Highland,1.0,1,d91b10c1-16c7-11ed-9b5f-1234bde3cd05
7837432,3,fl:te_ln:sato-27,Tetsuji,Sato,1.0,1,1832d3dc-16c8-11ed-9b5f-1234bde3cd05
6132462,0,fl:fu_ln:li-64,Fumian,Li,0.0,1,3b444e27-16c8-11ed-9b5f-1234bde3cd05
4871954,0,fl:ge_ln:rathgeber-1,Gerhard,Rathgeber,1.0,1,bfb7ef38-16c7-11ed-9b5f-1234bde3cd05
8405848,0,fl:ta_ln:yamaguchi-40,Takehito,Yamaguchi,1.0,1,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
D592058,0,g085xnjh125msuoxbzhs6qq6h,Jaime,Rapaport,1.0,1,a420a5a6-16c8-11ed-9b5f-1234bde3cd05
11212285,0,fl:ro_ln:hydell-2,Rob,Hydell,1.0,1,ed7427ff-16c7-11ed-9b5f-1234bde3cd05
11047238,0,fl:da_ln:guegan-1,Damien Bernard Emeric,Guegan,1.0,1,44dd38dc-16c8-11ed-9b5f-1234bde3cd05
4135136,2,fl:te_ln:yoshino-3,Tetsuo,Yoshino,1.0,1,42f90495-16c8-11ed-9b5f-1234bde3cd05
8982026,1,fl:ti_ln:ting-6,Tien-Lun,Ting,1.0,1,90d48008-16c8-11ed-9b5f-1234bde3cd05
D454306,0,fl:st_ln:sweeton-3,Steven L.,Sweeton,1.0,1,d347af98-16c7-11ed-9b5f-1234bde3cd05
8888592,2,fl:da_ln:perry-39,David,Perry,1.0,1,c8bb2ac2-16c7-11ed-9b5f-1234bde3cd05
10912287,4,fl:yu_ln:hu-29,Yuting,Hu,1.0,1,3b444e27-16c8-11ed-9b5f-1234bde3cd05
7096917,0,fl:za_ln:ciuca-1,Zazu,Ciuca,,99,04718e5d-16c8-11ed-9b5f-1234bde3cd05
10385080,4,fl:da_ln:corry-1,David B.,Corry,1.0,1,4e49a0a0-16c8-11ed-9b5f-1234bde3cd05
D742750,0,fl:r._ln:murray-2,R. Charles,Murray,1.0,1,eca07444-16c7-11ed-9b5f-1234bde3cd05
7188325,0,fl:ma_ln:evers-13,Marius,Evers,1.0,1,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
10439435,1,fl:an_ln:vanwageningen-2,Andries,Van Wageningen,1.0,1,3d891781-16c8-11ed-9b5f-1234bde3cd05
D333961,0,fl:br_ln:briscoe-4,Bruce,Briscoe,0.0,1,f5418252-16c7-11ed-9b5f-1234bde3cd05
4164448,0,fl:pe_ln:roeschlau-1,Peter,Roeschlau,1.0,1,8a43621f-16c8-11ed-9b5f-1234bde3cd05
4948530,2,fl:lo_ln:vollmer-1,Lothar,Vollmer,1.0,1,3127bc40-16c8-11ed-9b5f-1234bde3cd05
8877127,1,fl:pa_ln:schwarzentruber-1,Patrick,Schwarzentruber,1.0,1,31f3f29f-16c8-11ed-9b5f-1234bde3cd05
7860436,4,fl:yu_ln:okuno-14,Yuusuke,Okuno,0.0,1,8bf1fa34-16c8-11ed-9b5f-1234bde3cd05
9480024,2,fl:hy_ln:ko-60,Hyun Soo,Ko,0.0,1,1aeb68dd-16c8-11ed-9b5f-1234bde3cd05
10589778,1,fl:ah_ln:awadi-1,Ahmed,Awadi,1.0,1,f192de51-16c7-11ed-9b5f-1234bde3cd05
10165794,2,fl:do_ln:tritz-2,Dorothy,Tritz,0.0,1,2fd13d00-16c8-11ed-9b5f-1234bde3cd05
9774326,1,fl:fe_ln:liu-26,Fei,Liu,1.0,1,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
4968170,1,fl:da_ln:schmitt-1,Dale A.,Schmitt,1.0,1,1b09c539-16c8-11ed-9b5f-1234bde3cd05
7258779,1,fl:st_ln:smith-145,Stewart,Smith,1.0,1,be2069f2-16c7-11ed-9b5f-1234bde3cd05
9754881,0,fl:ch_ln:chen-2265,Chih-Liang,Chen,1.0,1,90eaa921-16c8-11ed-9b5f-1234bde3cd05
6503936,0,fl:kl_ln:schelberger-1,Klaus,Schelberger,1.0,1,310beb4b-16c8-11ed-9b5f-1234bde3cd05
10336426,1,fl:yo_ln:mizushima-7,Yoshihiro,Mizushima,1.0,1,a11beeb4-16c8-11ed-9b5f-1234bde3cd05
10056451,0,fl:ta_ln:yoshimura-17,Takashi,Yoshimura,,98,7ec176d7-16c8-11ed-9b5f-1234bde3cd05
11119155,1,fl:al_ln:parks-5,Allan,Parks,1.0,1,c6a5b57c-16c7-11ed-9b5f-1234bde3cd05
D616491,0,fl:no_ln:yomoda-1,Nobuyuki,Yomoda,1.0,1,14368b00-16c8-11ed-9b5f-1234bde3cd05
5804534,0,fl:ka_ln:zaki-1,Kawthar A.,Zaki,0.0,1,f9f86995-16c7-11ed-9b5f-1234bde3cd05
8279362,0,fl:ha_ln:yun-8,Hae-Young,Yun,1.0,1,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
8134753,0,fl:ka_ln:ishido-3,Katsuhiro,Ishido,1.0,1,8a6de2aa-16c8-11ed-9b5f-1234bde3cd05
7460202,0,fl:ma_ln:horiguchi-11,Masahiro,Horiguchi,1.0,1,9da826c4-16c8-11ed-9b5f-1234bde3cd05
D909129,1,fl:ro_ln:mcgarry-2,Rory,McGarry,1.0,1,08f29ff5-16c8-11ed-9b5f-1234bde3cd05
8453236,1,fl:ry_ln:ware-1,Ryan R.,Ware,1.0,1,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
6854249,2,fl:ma_ln:asahara-1,Masato,Asahara,1.0,1,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
4879150,1,fl:wi_ln:schultz-19,William L.,Schultz,1.0,1,c402a55a-16c7-11ed-9b5f-1234bde3cd05
10298711,1,fl:pa_ln:bottorff-1,Paul,Bottorff,1.0,1,c2e22c7f-16c7-11ed-9b5f-1234bde3cd05
7118605,4,fl:th_ln:stengel-3,Thomas,Stengel,1.0,1,1c0ac6a8-16c8-11ed-9b5f-1234bde3cd05
7146298,3,fl:ma_ln:proietti-1,Mario,Proietti,1.0,1,198a9da6-16c8-11ed-9b5f-1234bde3cd05
7807360,0,fl:yo_ln:kim-203,Young-Rok,Kim,1.0,1,755a6338-16c8-11ed-9b5f-1234bde3cd05
6828464,1,fl:ro_ln:fischer-4,Rolf,Fischer,1.0,1,2b46fc78-16c8-11ed-9b5f-1234bde3cd05
4687040,0,fl:ja_ln:ball-17,James,Ball,1.0,1,1586956f-16c8-11ed-9b5f-1234bde3cd05
8836401,0,fl:eo_ln:kim-18,Eonguk,Kim,1.0,1,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
7086750,0,fl:ro_ln:leyden-1,Roger J.,Leyden,1.0,1,e33ac3b8-16c7-11ed-9b5f-1234bde3cd05
9459870,4,fl:ko_ln:kurihara-1,Koji,Kurihara,1.0,1,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
D678912,1,fl:so_ln:sato-11,Soichi,Sato,1.0,1,210d28b2-16c8-11ed-9b5f-1234bde3cd05
4480271,0,fl:ch_ln:coleman-13,Charles H.,"Coleman, Jr.",1.0,1,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
7832737,1,fl:ke_ln:meinhardt-1,Kerry D.,Meinhardt,0.0,1,c7f63efc-16c7-11ed-9b5f-1234bde3cd05
D742399,3,fl:ji_ln:kim-499,Jihong,Kim,,98,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
9446416,0,fl:ji_ln:liu-470,Jianjun,Liu,,98,ebac2b47-16c7-11ed-9b5f-1234bde3cd05
4082928,0,fl:je_ln:andresen-1,Jens,Andresen,1.0,1,21e1942c-16c8-11ed-9b5f-1234bde3cd05
10729128,1,fl:ju_ln:valdesgonzalez-1,Juan,Valdes Gonzalez,1.0,1,4f8d6187-16c8-11ed-9b5f-1234bde3cd05
9767676,2,fl:ma_ln:crisp-4,Martin,Crisp,1.0,1,a6d43498-16c8-11ed-9b5f-1234bde3cd05
9079850,3,fl:ca_ln:weichold-1,Catherine,Weichold,0.0,1,293d3be6-16c8-11ed-9b5f-1234bde3cd05
7579118,3,fl:bo_ln:trofimov-1,Boris A.,Trofimov,1.0,1,4e4156f0-16c8-11ed-9b5f-1234bde3cd05
