patent_id,rel_app_text
10436077,"This disclosure claims the benefit of priority to U.S. Application Ser. No. 62/542,687 entitled “Utilizing Waste Heat Recovered From Natural Gas Liquid Fractionation Plants”, which was filed on Aug. 8, 2017, the entire contents of which are incorporated herein by reference."
8311572,"RELATED APPLICATIONS The present application is a continuation application which claims the benefit under 35 U.S.C. §120 of application Ser. No. 11/408,173, filed Apr. 21, 2006, which is a divisional application of application Ser. No. 10/572,599, filed Mar. 20, 2006, (now U.S. Pat. No. 7,684,408, issued Mar. 23, 2010), and PCT/JP03/12552, filed Sep. 30, 2003, the disclosure of each is herein incorporated by reference."
6726600,"This patent application claims priority of provisional patent application Ser. No. 60/309,842 filed Aug. 3, 2001, and entitled xe2x80x9cCompact Elliptical Exercise Device.xe2x80x9d"
7897345,"RELATED APPLICATIONS This application is a continuation of application Ser. No. 11/588,108, filed Oct. 26, 2006, now issued as U.S. Pat. No. 7,491,498, which is a continuation of application Ser. No. 10/852,482, filed on May 24, 2004, now issued as U.S. Pat. No. 7,169,560, which claims priority to provisional application Nos. 60/547,611 filed Feb. 24, 2004, 60/546,277 filed Feb. 19, 2004 and 60/519,862 filed Nov. 12, 2003. All of the above applications are hereby incorporated by reference."
6513063,"This is a Continuation In Part of co-pending U.S. patent application Ser. No. 09/225,198, filed Jan. 5, 1999, Provisional U.S. Patent Application No. 60/124,718, filed Mar. 17, 1999, Provisional U.S. Patent Application No. 60/124,720, filed Mar. 17, 1999, and Provisional U.S. Patent Application No. 60/124,719, filed Mar. 17, 1999, from which applications priority is claimed and these application are incorporated herein by reference."
8767827,"CROSS-REFERENCE TO RELATED APPLICATIONS This application is a continuation of U.S. application Ser. No. 12/310,103 filed Feb. 11, 2009, which claims priority from PCT International Application No. PCT/KR2007/004115 filed on Aug. 27, 2009, which claims priority on U.S. provisional application Nos. 60/840,032; 60/842,152; 60/842,151; and 60/869,867 filed on Aug. 25, 2006, Sep. 5, 2006, Sep. 5, 2006 and Dec. 13, 2006. The entire contents of all of these applications are incorporated herein by reference."
9429189,"CROSS REFERENCE TO RELATED APPLICATIONS This patent application is a divisional of U.S. application Ser. No. 13/051,813, filed Mar. 18, 2011, which claims priority to U.S. Provisional Patent Application No. 61/315,598, filed Mar. 19, 2010, which is hereby incorporated by reference in its entirety."
7014959,"CROSS REFERENCE TO RELATED APPLICATIONS This Application is a continuation-in-part application of co-pending U.S. application Ser. No. 10/604,181, filed on Jun. 30, 2003, and which is now incorporated herein by reference in its entirety."
10251740,"This application is a continuation application of U.S. application Ser. No. 15/449,834, filed Mar. 3, 2017, now U.S. Pat. No. 10,076,403, which is a continuation-in-part application of U.S. application Ser. No. 14/712,801, filed May 14, 2015, now U.S. Pat. No. 9,980,815, which is a divisional application of U.S. application Ser. No. 13/193,335, filed Jul. 28, 2011, now U.S. Pat. No. 9,034,034, which claims the benefit of priority of U.S. Provisional Patent Application No. 61/425,792, filed Dec. 22, 2010, the entire contents of each of which are incorporated by reference herein. U.S. application Ser. No. 13/193,335 is also a continuation-in-part under 35 U.S.C. § 120 of International Patent Application No. PCT/IL2010/000354, filed May 4, 2010, which claims the benefit of U.S. Provisional Patent Application Nos. 61/175,073, filed May 4, 2009 and 61/240,667, filed Sep. 9, 2009, the entire contents of each of which are incorporated by reference herein."
11436645,"CROSS REFERENCE TO RELATED APPLICATIONS

This application is a divisional of, and claims benefit and priority to U.S. Non-Provisional application Ser. No. 15/485,213, filed on Apr. 11, 2017, and U.S. Provisional Application Ser. No. 62/322,171 filed on Apr. 13, 2016, each of which are incorporated by reference herein in its entirety.

"
9217222,"CROSS-REFERENCES TO RELATED APPLICATIONS This application is a continuation of PCT/EP2010/061737, filed on Aug. 12, 2010, which claims priority under 35 U.S.C. §119 to DE 10 2009 029 370.1 filed on Sep. 11, 2009, both of which are hereby incorporated by reference."
4139016,"This is a continuation-in-part application based on application Ser. No. 788,710 for Tamperproof Lock With Shock Absorber filed Apr. 19, 1977 now Pat. No. 4,072,163, and application Ser. No. 697,581 for Tamper Proof Lock filed June 18, 1976 now Pat. No. 4,062,375. "
10041945,"CROSS-REFERENCE TO RELATED APPLICATIONS This application claims the benefit of priority to U.S. Provisional Application No. 61/988,406 filed May 5, 2014, which application is hereby incorporated by reference in its entirety."
10384678,"This application claims priority to and the benefit of the filing date of the following applications: (1) provisional U.S. Patent Application No. 62/286,017 entitled “Autonomous Vehicle Routing, Maintenance, & Fault Determination,” filed on Jan. 22, 2016; (2) provisional U.S. Patent Application No. 62/287,659 entitled “Autonomous Vehicle Technology,” filed on Jan. 27, 2016; (3) provisional U.S. Patent Application No. 62/302,990 entitled “Autonomous Vehicle Routing,” filed on Mar. 3, 2016; (4) provisional U.S. Patent Application No. 62/303,500 entitled “Autonomous Vehicle Routing,” filed on Mar. 4, 2016; (5) provisional U.S. Patent Application No. 62/312,109 entitled “Autonomous Vehicle Routing,” filed on Mar. 23, 2016; (6) provisional U.S. Patent Application No. 62/349,884 entitled “Autonomous Vehicle Component and System Assessment,” filed on Jun. 14, 2016; (7) provisional U.S. Patent Application No. 62/351,559 entitled “Autonomous Vehicle Component and System Assessment,” filed on Jun. 17, 2016; (8) provisional U.S. Patent Application No. 62/373,084 entitled “Autonomous Vehicle Communications,” filed on Aug. 10, 2016; (9) provisional U.S. Patent Application No. 62/376,044 entitled “Autonomous Operation Expansion through Caravans,” filed on Aug. 17, 2016; (10) provisional U.S. Patent Application No. 62/380,686 entitled “Autonomous Operation Expansion through Caravans,” filed on Aug. 29, 2016; (11) provisional U.S. Patent Application No. 62/381,848 entitled “System and Method for Autonomous Vehicle Sharing Using Facial Recognition,” filed on Aug. 31, 2016; (12) provisional U.S. Patent Application No. 62/406,595 entitled “Autonomous Vehicle Action Communications,” filed on Oct. 11, 2016; (13) provisional U.S. Patent Application No. 62/406,600 entitled “Autonomous Vehicle Path Coordination,” filed on Oct. 11, 2016; (14) provisional U.S. Patent Application No. 62/406,605 entitled “Autonomous Vehicle Signal Control,” filed on Oct. 11, 2016; (15) provisional U.S. Patent Application No. 62/406,611 entitled “Autonomous Vehicle Application,” filed on Oct. 11, 2016; (16) provisional U.S. Patent Application No. 62/415,668 entitled “Method and System for Enhancing the Functionality of a Vehicle,” filed on Nov. 1, 2016; (17) provisional U.S. Patent Application No. 62/415,672 entitled “Method and System for Repairing a Malfunctioning Autonomous Vehicle,” filed on Nov. 1, 2016; (18) provisional U.S. Patent Application No. 62/415,673 entitled “System and Method for Autonomous Vehicle Sharing Using Facial Recognition,” filed on Nov. 1, 2016; (19) provisional U.S. Patent Application No. 62/415,678 entitled “System and Method for Autonomous Vehicle Ride Sharing Using Facial Recognition,” filed on Nov. 1, 2016; (20) provisional U.S. Patent Application No. 62/418,988 entitled “Virtual Testing of Autonomous Vehicle Control System,” filed on Nov. 8, 2016; (21) provisional U.S. Patent Application No. 62/418,999 entitled “Detecting and Responding to Autonomous Vehicle Collisions,” filed on Nov. 8, 2016; (22) provisional U.S. Patent Application No. 62/419,002 entitled “Automatic Repair on Autonomous Vehicles,” filed on Nov. 8, 2016; (23) provisional U.S. Patent Application No. 62/419,009 entitled “Autonomous Vehicle Component Malfunction Impact Assessment,” filed on Nov. 8, 2016; (24) provisional U.S. Patent Application No. 62/419,017 entitled “Autonomous Vehicle Sensor Malfunction Detection,” filed on Nov. 8, 2016; (25) provisional U.S. Patent Application No. 62/419,023 entitled “Autonomous Vehicle Damage and Salvage Assessment,” filed on Nov. 8, 2016; (26) provisional U.S. Patent Application No. 62/424,078 entitled “Systems and Methods for Sensor Monitoring,” filed Nov. 18, 2016; (27) provisional U.S. Patent Application No. 62/424,093 entitled “Autonomous Vehicle Sensor Malfunction Detection,” filed on Nov. 18, 2016; (28) provisional U.S. Patent Application No. 62/428,843 entitled “Autonomous Vehicle Control,” filed on Dec. 1, 2016; (29) provisional U.S. Patent Application No. 62/430,215 entitled Autonomous Vehicle Environment and Component Monitoring,” filed on Dec. 5, 2016; (30) provisional U.S. Patent Application No. 62/434,355 entitled “Virtual Testing of Autonomous Environment Control System,” filed Dec. 14, 2016; (31) provisional U.S. Patent Application No. 62/434,359 entitled “Detecting and Responding to Autonomous Environment Incidents,” filed Dec. 14, 2016; (32) provisional U.S. Patent Application No. 62/434,361 entitled “Component Damage and Salvage Assessment,” filed Dec. 14, 2016; (33) provisional U.S. Patent Application No. 62/434,365 entitled “Sensor Malfunction Detection,” filed Dec. 14, 2016; (34) provisional U.S. Patent Application No. 62/434,368 entitled “Component Malfunction Impact Assessment,” filed Dec. 14, 2016; and (35) provisional U.S. Patent Application No. 62/434,370 entitled “Automatic Repair of Autonomous Components,” filed Dec. 14, 2016. The entire contents of each of the preceding applications are hereby expressly incorporated herein by reference. Additionally, the present application is related to the following co-pending U.S. patent applications: (1) U.S. patent application Ser. No. 15/409,143 entitled “Autonomous Operation Suitability Assessment and Mapping,” filed Jan. 18, 2017; (2) U.S. patent application Ser. No. 15/409,146 entitled “Autonomous Vehicle Routing,” filed Jan. 18, 2017; (3) U.S. patent application Ser. No. 15/409,149 entitled “Autonomous Vehicle Routing During Emergencies,” filed Jan. 18, 2017; (4) U.S. patent application Ser. No. 15/409,159 entitled “Autonomous Vehicle Trip Routing,” filed Jan. 18, 2017; (5) U.S. patent application Ser. No. 15/409,163 entitled “Autonomous Vehicle Parking,” filed Jan. 18, 2017; (6) U.S. patent application Ser. No. 15/409,167 entitled “Autonomous Vehicle Retrieval,” filed Jan. 18, 2017; (7) U.S. patent application Ser. No. 15/409,099 entitled “Autonomous Vehicle Path Coordination,” filed Jan. 18, 2017; (8) U.S. patent application Ser. No. 15/409,107 entitled “Autonomous Vehicle Signal Control,” filed Jan. 18, 2017; (9) U.S. patent application Ser. No. 15/409,115 entitled “Autonomous Vehicle Application,” filed Jan. 18, 2017; (10) U.S. patent application Ser. No. 15/409,136 entitled “Method and System for Enhancing the Functionality of a Vehicle,” filed Jan. 18, 2017; (11) U.S. patent application Ser. No. 15/409,180 entitled “Method and System for Repairing a Malfunctioning Autonomous Vehicle,” filed Jan. 18, 2017; (12) U.S. patent application Ser. No. 15/409,148 entitled “System and Method for Autonomous Vehicle Sharing Using Facial Recognition,” filed Jan. 18, 2017; (13) U.S. patent application Ser. No. 15/409,198 entitled “System and Method for Autonomous Vehicle Ride Sharing Using Facial Recognition,” filed Jan. 18, 2017; (14) U.S. patent application Ser. No. 15/409,215 entitled “Autonomous Vehicle Sensor Malfunction Detection,” filed Jan. 18, 2017; (15) U.S. Patent application Ser. No. 15/409,248 entitled “Sensor Malfunction Detection,” filed Jan. 18, 2017; (16) U.S. patent application Ser. No. 15/409,271 entitled “Autonomous Vehicle Component Malfunction Impact Assessment,” filed Jan. 18, 2017; (17) U.S. patent application Ser. No. 15/409,305 entitled “Component Malfunction Impact Assessment,” filed Jan. 18, 2017; (18) U.S. patent application Ser. No. 15/409,318 entitled “Automatic Repair of Autonomous Vehicles,” filed Jan. 18, 2017; (19) U.S. patent application Ser. No. 15/409,336 entitled “Automatic Repair of Autonomous Components,” filed Jan. 18, 2017; (20) U.S. patent application Ser. No. 15/409,340 entitled “Autonomous Vehicle Damage and Salvage Assessment,” filed Jan. 18, 2017; (21) U.S. patent application Ser. No. 15/409,349 entitled “Component Damage and Salvage Assessment,” filed Jan. 18, 2017; (22) U.S. patent application Ser. No. 15/409,359 entitled “Detecting and Responding to Autonomous Vehicle Collisions,” filed Jan. 18, 2017; (23) U.S. patent application Ser. No. 15/409,371 entitled “Detecting and Responding to Autonomous Environment Incidents,” filed Jan. 18, 2017; (24) U.S. patent application Ser. No. 15/409,445 entitled “Virtual Testing of Autonomous Vehicle Control System,” filed Jan. 18, 2017; (25) U.S. patent application Ser. No. 15/409,473 entitled “Virtual Testing of Autonomous Environment Control System,” filed Jan. 18, 2017; (26) U.S. patent application Ser. No. 15/409,220 entitled “Autonomous Electric Vehicle Charging,” filed Jan. 18, 2017; (27) U.S. patent application Ser. No. 15/409,213 entitled “Coordinated Autonomous Vehicle Automatic Area Scanning,” filed Jan. 18, 2017; (28) U.S. patent application Ser. No. 15/409,228 entitled “Operator-Specific Configuration of Autonomous Vehicle Operation,” filed Jan. 18, 2017; (29) U.S. patent application Ser. No. 15/409,236 entitled “Autonomous Vehicle Operation Adjustment Based Upon Route,” filed Jan. 18, 2017; (30) U.S. patent application Ser. No. 15/409,239 entitled “Autonomous Vehicle Component Maintenance and Repair,” filed Jan. 18, 2017; and (31) U.S. patent application Ser. No. 15/409,243 entitled “Anomalous Condition Detection and Response for Autonomous Vehicles,” filed Jan. 18, 2017."
