entity_id,dcterms_title
2002805622,Conformally symmetric vacuum solutions of the gravitational field equations in the brane-world models
2610201948,High Intensity Focused Ultrasound: A Novel Model of Mild Traumatic Brain Injury
1260183768,Guides: Psychology: Dissertations & Theses
2099757822,The present utility and future potential for medicinal chemistry of QSAR/QSPR with whole molecule descriptors.
2940196757,Flame-retardant polyester artificial hair
2999999197,Élargissement des trous nourriciers phalangiens et métacarpiens : un signe radiologique de sarcoïdose osseuse
2386114895,On Some Pairs of Contradiction Relationships in the High Vocational Innovating Skill Education
2966568390,Keep apart effectual antistatic clothing
2852374988,AUTOMATIC STARTING APPARATUS FOR SMALL ENGIN
125754626,"Preliminary hydrogeologic assessment near Tassi and Pakoon Springs, western part of Grand Canyon-Parashant National Monument, Arizona"
2162497384,Noise and False-Lock Performance of the PSK-Tanlock Loop
2523845085,CT imaging for long-term functional outcome after spontaneous intracerebral haemorrhage: A 3-year follow-up study.
2752481917,"Book Review: Head and Neck Ultrasonography: Essential and Extended ApplicationsOrloffLisa A.Head and Neck Ultrasonography: Essential and Extended Applications, 2nd ed.San Diego, CA: Plural Publishing; 2017. Hard cover, illustrated, 544 pages, $299.95."
2734924583,The War and Christian Reunion—II
3007416913,Empfänger für Telegraphen unter Verwerdung eines Elektrolyten zum Niederschreiben der Zeichen.
2262419154,The Importance of Marital Happiness In Emotional and Physical Well-being
2353867682,Study on Galvanic Corrosion of AZ80 Alloy and Other Alloys
2324878123,"Book reviewOcean colour: Theory and applications in a decade of CZCS experience: edited by Vittorio Barale and Peter M. Schlittenhardt; Kluwer Academic Publishers Group, Dordrecht; 1993; 367 pp.; Dfl. 210.00, US$ 124.00, GBP 82.00; ISBN 0-7923-1586-3"
2612500733,LibGuides. Stephen Crane. Internet Sites.
2862204797,FORFARANDE FOR INKAPSLING AV RADIOAKTIVT AVFALL
2960950671,Automatic conveying device with two-side heating
430912446,こんな作文・こんな計画 : 作文指導を確かにするために
108608038,Etude par microscopie électronique STEM des joints de grains dans les céramiques électroniques : application aux cas des varistances à base de ZnO et des diélectriques BaTiO3-LiF
158769452,Data scramble transmission system
2594869928,THE EFFECTIVENESS OF LINK SYSTEM IN TEACHING SPEAKING AT SMA YADIKA BATURAJA
2960732167,But intelligent early warning's biohazard safety equipment
573580432,"John Calvin on the visions of Ezekiel : historical and hermeneutical studies in John Calvin's &quot;Sermons inédits&quot;, especially on Ezek. 36-48"
2480588806,Wilfred Owen's Voices
365018931,座談会 (全身病と臓器相関--内科疾患と血液異常 )
1852673605,"A look at life from the homeodomain. Workshop on homeodomain proteins, hematopoietic development and leukemias."
2336496299,Sexual Risk Behaviors and Substance Use Among Men Sexually Victimized by Women
2878137255,Fuellvorrichtung fuer Zuckermassenstraenge
2495376649,Roman Law: Mechanisms of Development
2471604610,L’enseignement supérieur au Vietnam : les enjeux d’une réforme inspirée des orientations occidentales
266361009,« Alina Szapocznikow : La mémoire à l’œuvre »
2403817205,Video compression for wide-angle TV
2016421871,Comparative study of serum proteins in four dolphin species (Cetaces-odontocetes).
2368882228,Preliminary Analysis of the Concomitant Iodine Content and the Application of Gansu Attapulgite Clay Minerals
1972301624,Simulation numérique du contrôle acoustique actif appliqué au bruit d'un turboréacteur
2793834557,Intestinal permeability as a marker of gastrointestinal health
603639693,Maternity and parental leave
2865203088,"Mécanisme d'embrayage à diaphragme du type poussé, notamment pour véhicules automobiles."
2181372629,Hodnocení informačního systému firmy XY
2990691655,Eksperimentering for bærekraftig forretningsmodellinnovasjon
2795944323,Imperialismo y sectores empresariales
2997173146,"Na exosphere, comparison with model and MESSENGER data"
2872098680,Machine tool for machining internal hole of connection rod
2534793420,Pulmonary hypertension in congenital heart disease.
2331995202,Simple mathematical models of high energy ion beam assisted deposition concentration profiles in binary thin films.
2863024689,KLEINBILDFILM MIT UNTERBROCHENER PERFORATION
2050417181,Case report of a patient with osteopoikilosis.
1561199811,Measurement of biological aerosol with a fluorescent aerodynamic particle sizer (FLAPS): correlation of optical data with biological data
2355294528,Study on the Co-related Development of Higher Education and Regional Society and Economy in the Old Revolutionary Areas in Sichuan
2795866926,The politics of rural–urban water conflict in India: Untapping the power of institutional reform
368571215,Al-Si-Zn系鋳造合金の開発
2327053913,(215) Beliefs that pain and fatigue 'just have to be accepted' lead to decreased conversations about symptoms in patients with advanced cancer
2414983287,APPARATUS FOR PRODUCING FIBRES FROM MELTS
2955874928,BUSINESSES ON THE 1790 CENSUS of Philadelphia
2792468555,The Moderating Effect of Corporate Governance on the Relations between Corporate Social Responsibility and Cost of Capital
2017589869,Sur la production de pousses « tubérisées » par les tubercules de Crosne partiellement dormants
2295083646,Amelioration of rewarming ischemic injury of the pancreas graft during vascular anastomosis by increasing tissue ATP contents during two-layer cold storage method
639610776,Sport : Planen - Durchführen - Auswerten
1569976538,Structure of pravastatin and its complex with sodium dodecyl sulfate micelles studied by NMR spectroscopy.
2992104582,Servers revisited
2314170103,India launches Mars-bound probe
614277785,Markeneinführung 1840.eu
2405467375,Characteristics of the Pressure Ulcer in Patients Admitted to Medical Intensive Care Unit
597561847,244. Efficacy of Anticancer Agents in vitro and in vivo Using Cultured Human Endometrial Carcinoma Cells : Study on Therapeutic Index
2482594761,TGFβ regulates persistent neuroinflammation by controlling Th1 polarization and ROS production via monocyte-derived dendritic cells
3015039725,불화(佛畵) 속에 표현된 호남적(湖南的) 감성(感性) -의겸(義謙) 불화(佛畵)의 도상(圖像)과 양식(樣式)을 중심으로-
2263062008,Pulse width modulator and switching amplifier
2334232973,On the Smooth Jordan Brouwer Separation Theorem
2081558950,"Expansion of the mammalian 3β‐hydroxysteroid dehydrogenase/plant dihydroflavonol reductase superfamily to include a bacterial cholesterol dehydrogenase, a bacterial UDP‐galactose‐4‐epimerase, and open reading frames in vaccinia virus and fish lymphocystis disease virus"
2040642660,Electrical field modelling at the cable joints
2527783430,A novel technique for repair of posterior medial meniscus root tear: A biomechanical study using porcine knees
2932966105,Anti-stagnation tool based on flexible rods
2019737667,Electroluminescence from Au/extra-thin Si-rich SiO2 film/n+-Si under reverse biases and its mechanism
2395319001,Biochemical markers of the endothelium and its role in the consolidation of functionally different intercellular medium pools and an intravascular fluid pool
1984194147,CCN3 and bone marrow cells
3001481842,SMTP Service Extension for Slightly Differing Multicast Messages (SLIDE)
2281893426,Drinks bottle designed as drinking glass - has screw cap closing wider bottom end to give convenient shape
2473687040,NEUES SCHULUNGSKONZEPT : LOGISTISCHE WIRKZUSAMMENHANGE IN DER PRODUKTION MUSSEN VERSTANDEN WERDEN
2582794493,Research Notes : Screening for photoperiod insensitivity under natural conditionsin soybean
4182946,Apparatus for feeding material to a metalworking machine
2560781335,Necesidades hídricas de pasturas con manejo convencional en la zona de influencia del canal de riego Cayambe- Pedro Moncayo.
2989730488,Supine percutaneous nephrolithotomy (PCNL) in a tetraparetic patient with skeletal deformity
3024637919,Reactions of phenoxides with nitro-substituted phthalate esters
2770070155,From victory to victory to the final retreat
1908391194,Variation of Neck Muscle Strength along the Human Cervical Spine
2968053066,A multi -functional monitoring system for laser beam machining
2029057366,"American Novelists in Italy: The Discoverers, Allston to James"
2599384739,Reinhart Koselleck and Begriffsgeschichte in Scandinavia
2092539655,Immunoglobulin aggregation leading to Russell body formation is prevented by the antibody light chain.
2493448897,Tricuspid Valve Extraction in Transesophageal Echocardiography
1011297597,Information in Ecological Inference: An Introduction
2859257465,Image Sensor Device And Device Control System
2843564326,"LENS COMPONENT, DISPLAY UNIT FOR SIGNAL DISPLAY LAMP AND SIGNAL DISPLAY LAMP"
1990866455,Indigenous Knowledge of Farming in North Malabar: Arecanut
2056366944,"Protestantism and Social Reform in New South Wales, 1890-1910"
2333860917,In-Situ Synthesis of Polypyrrole-Mycosporine Like Amino Acid Nanocomposite Film for Resistive UV-B Sensor
2218369319,La producción académica en recursos humanos en el Brasil: ¿hecho o ficción?
2528019923,Transport of sorbable gases through zeolitic and porous carbon membranes
423438714,奥越豪雨災害から40年記念フォーラム開催報告--徳山白谷・根尾白谷の大崩れを知っていますか?
1565139705,동아시아에서 (특히 한국사)에서 廣開土好太王碑 연구의 역사적 의미
1565377622,Patterns and Meanings in Discourse: Theory and Practice in Corpus-Assisted Discourse Studies (Cads)
2242180119,"Arrangement for traction battery in vehicle, has deformation crossbeam connected with supporting frame, where crossbeam is arranged behind supporting frame for absorbing impact forces at rear-end collision for free deformation path"
2465675857,Demythologizing Pure Land Buddhism
2416395475,Self medication in an oncology ward.
2996313750,Observations of Lunar Exospheric Helium with LAMP UV Spectrograph onboard the Lunar Reconnaissance Orbiter
2818869615,PHARMACEUTICAL FORMULATION IN THE TREATMENT OF PMWS
2252658641,System and method for encrypted group network communication with point-to-point privacy
455567735,Libraries: Sports Economics: Statistics
2827067959,Preparing technology for nanoscale white carbon black
2814768186,Transfusion hospital bed
2277275785,李文岳 高步云衢，渲染东方文脉意蕴
2896298161,A study to identify the barriers of implementing the proposed competency based training programme in TVET institutions in Bangladesh
2121044818,Humoral and cellular immunologic responses in collagen-induced arthritis in rats: their correlation with severity of arthritis.
2510937502,El enfoque alternativo de Hines al modelo Phillips-Lipsey
2810658662,Time signal generating circuit and a timing signal generating method
1534967641,"Housing for urban middle and income earners - a proposal for Parakuo estates at Abladzei, Accra"
2969080438,Trabajadores serviciales en la sala de entrenamiento: entrenadores que utilizan el liderazgo para mejorar el bienestar de los estudiantes/deportistas
